task_group,task_id,experiment,method_id,method_label,trial_row_index,trial_index,participant,choice_index,ground_truth_choice,trial_nll,has_history,num_history_choices,dataset_label_in_json,source_type,source_file,source_prompt_file,prompt_participant,mapped_choice_index,mapped_choice
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3798,3798,59,158,50,1.4765625,True,158,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3799,3799,59,159,30,1.984375,True,159,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3800,3800,59,160,60,2.359375,True,160,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3801,3801,59,161,70,2.03125,True,161,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3802,3802,59,162,30,2.234375,True,162,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3803,3803,59,163,30,2.234375,True,163,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3804,3804,59,164,50,1.125,True,164,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3805,3805,59,165,70,1.8125,True,165,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3806,3806,59,166,70,2.0625,True,166,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3807,3807,59,167,60,2.0,True,167,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3808,3808,59,168,50,1.140625,True,168,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3809,3809,59,169,70,1.9296875,True,169,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3810,3810,59,170,50,1.203125,True,170,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3811,3811,59,171,50,1.3671875,True,171,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3812,3812,59,172,90,4.5625,True,172,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3813,3813,59,173,70,1.421875,True,173,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3814,3814,59,174,50,1.0078125,True,174,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3815,3815,59,175,50,1.2890625,True,175,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3816,3816,59,176,50,1.375,True,176,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3817,3817,59,177,50,1.1875,True,177,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3818,3818,59,178,50,1.046875,True,178,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3819,3819,59,179,40,1.9375,True,179,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3820,3820,59,180,70,2.15625,True,180,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3821,3821,59,181,90,3.734375,True,181,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3822,3822,59,182,50,1.09375,True,182,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3823,3823,59,183,70,1.7421875,True,183,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3824,3824,59,184,70,1.7734375,True,184,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3825,3825,59,185,50,1.0703125,True,185,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3826,3826,59,186,50,1.078125,True,186,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3827,3827,59,187,30,2.28125,True,187,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3828,3828,59,188,50,1.109375,True,188,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3829,3829,59,189,70,1.4296875,True,189,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3830,3830,59,190,30,2.625,True,190,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3831,3831,59,191,90,3.359375,True,191,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3832,3832,59,192,50,1.015625,True,192,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3833,3833,59,193,90,3.921875,True,193,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3834,3834,59,194,50,1.09375,True,194,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3835,3835,59,195,50,1.1328125,True,195,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3836,3836,59,196,60,2.203125,True,196,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3837,3837,59,197,50,0.98828125,True,197,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3838,3838,59,198,50,0.953125,True,198,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3839,3839,59,199,40,1.9453125,True,199,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3840,3840,59,200,70,1.703125,True,200,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3841,3841,59,201,50,0.921875,True,201,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3842,3842,59,202,70,1.8046875,True,202,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3843,3843,59,203,60,2.15625,True,203,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3844,3844,59,204,30,2.265625,True,204,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3845,3845,59,205,70,1.8984375,True,205,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3846,3846,59,206,50,0.95703125,True,206,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3847,3847,59,207,50,0.9921875,True,207,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3848,3848,59,208,70,1.8671875,True,208,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3849,3849,59,209,60,2.140625,True,209,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3850,3850,59,210,60,2.515625,True,210,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3851,3851,59,211,50,0.890625,True,211,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3852,3852,59,212,50,0.91796875,True,212,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3853,3853,59,213,70,1.6953125,True,213,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3854,3854,59,214,60,1.8984375,True,214,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3855,3855,59,215,60,2.0625,True,215,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3856,3856,59,216,50,0.75390625,True,216,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3857,3857,59,217,70,1.6015625,True,217,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3858,3858,59,218,50,0.92578125,True,218,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3859,3859,59,219,70,1.6171875,True,219,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3860,3860,59,220,30,2.84375,True,220,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3861,3861,59,221,50,1.015625,True,221,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3862,3862,59,222,90,3.203125,True,222,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3863,3863,59,223,70,1.5234375,True,223,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3864,3864,59,224,60,2.140625,True,224,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3865,3865,59,225,50,0.7265625,True,225,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3866,3866,59,226,60,2.203125,True,226,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3867,3867,59,227,50,0.7265625,True,227,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3868,3868,59,228,50,0.96875,True,228,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3869,3869,59,229,10,6.0,True,229,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3870,3870,59,230,50,0.953125,True,230,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3871,3871,59,231,50,0.96875,True,231,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3872,3872,59,232,70,1.6328125,True,232,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3873,3873,59,233,90,3.5625,True,233,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3874,3874,59,234,40,2.796875,True,234,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3875,3875,59,235,70,1.796875,True,235,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3876,3876,59,236,50,0.82421875,True,236,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3877,3877,59,237,50,0.9140625,True,237,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3878,3878,59,238,60,1.890625,True,238,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3879,3879,59,239,50,0.62890625,True,239,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3880,3880,59,240,30,2.640625,True,240,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3881,3881,59,241,70,1.6484375,True,241,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3882,3882,59,242,60,2.0,True,242,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3883,3883,59,243,50,0.6015625,True,243,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3884,3884,59,244,70,1.40625,True,244,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3885,3885,59,245,30,2.625,True,245,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3886,3886,59,246,50,0.8046875,True,246,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3887,3887,59,247,70,1.25,True,247,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3888,3888,59,248,50,0.7734375,True,248,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3889,3889,59,249,10,5.1875,True,249,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3890,3890,59,250,50,0.73828125,True,250,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3891,3891,59,251,70,1.4375,True,251,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3892,3892,59,252,30,2.484375,True,252,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3893,3893,59,253,50,0.79296875,True,253,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3894,3894,59,254,60,2.078125,True,254,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3895,3895,59,255,70,1.71875,True,255,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3896,3896,59,256,50,0.73828125,True,256,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3897,3897,59,257,30,2.34375,True,257,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3898,3898,59,258,60,2.109375,True,258,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3899,3899,59,259,70,1.3671875,True,259,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3900,3900,59,260,70,2.328125,True,260,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3901,3901,59,261,50,0.69921875,True,261,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3902,3902,59,262,50,1.0234375,True,262,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3903,3903,59,263,30,2.25,True,263,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3904,3904,59,264,70,1.609375,True,264,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3905,3905,59,265,50,0.83203125,True,265,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3906,3906,59,266,60,1.8515625,True,266,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3907,3907,59,267,50,0.703125,True,267,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3908,3908,59,268,50,1.1015625,True,268,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3909,3909,59,269,10,4.0625,True,269,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3910,3910,59,270,60,2.546875,True,270,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3911,3911,59,271,60,2.734375,True,271,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3912,3912,59,272,70,1.703125,True,272,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3913,3913,59,273,50,0.57421875,True,273,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3914,3914,59,274,50,0.86328125,True,274,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
Multi-cue_judgement,collsioo2023MCPL_all,all,context_free_centaur,Context-free Centaur,3915,3915,59,275,90,4.03125,True,275,"Our Result
(context_free, sum)",json,context_free_eval/collsioo2023MCPL_all_results_contextfree_sum.json,,,,
